any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_messages
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0,0,0,0,1,"si? o compensamos?/que propones/busca la que te favorezca mas a ti/y la siguiente, la qu eme favorezca mas a mi/f5, c5 y despues eliges tu?/ok/palmo yo/osea/de 36 he pasado a 22/tendria que obtener 50 para estar en las mismas que haber elegido 36 cada vez/y en este juego no tengo 50 en ninguna/c3f3/puedes f1,c1/tu sales muy perjudicado/c3f3/hasta que encuentre otra que vaya bien/vale/ahora si/c1f1/vale/creo que lo mejor en este juego es que favorezcamos a uno/empate o compensamos?/elige tu/5/ok/c3f3/empate/vale/o si quieres/c4f4/y las proximas dos que me compensen en igual medida/como prefieras/pues 4/vale/c2f2/y compensamos justo la anterior/perfecto/que mierda/no me compensa/empate?/c2f2/para quedar en igualdad de puntos/tendria que ser f1c1/y tendriamos exactamente los mismo/trato?/c3f3?/vale/no, mejor/c4f4/yo solo pierdo 3/tu ganas 11/y en otra lo compensamos/bien/c3f3/la que mas favorece a los dos/ya compensaremos la ronda 1 en otra/vale/era f3c3 anteeeees/ahora f1c1/si?/¿?/y compensamos?/si/con la ronda 1/lo ideal es siempre ir a por los 80 puntos/2?/yo volveria a hacer f1c1/y en la siguiente compensarte a ti/si?/F1C1"
1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0,0,0,0,1,y la siguiente para la que mas te favorezca/vale/elige/o empatamos/la cuestion es/4 o 5/la que quieras/5/4?/jajajaj/5 pues/5!!/F1C1?/la misma/y luego compensamos/a la suma obtenemos 68 puntos entre dos rondas/voy con bastante desventaja/que area vas a escojer?/f3/como lo ves?/esque la has pifiado en la segunda ronda!/C3F3 entonces?/confirma/si/C3F3?/4?/o C4F4 y luego compensamos/ok/C4F4/nos queda esta y dos mas/la siguiente compensamos y la ultima empatamos/o viceversa/vale
1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1,1,0,0,0,perfect/C2F2/bien/C3F3/si/hola/columna 4/juego?/es q todos tienen negativo/dime columna/cual nos da mas?/la primera/no?/joder es q el A se llleva siempre el doble../si/tu columna?/pero al principio sale seleccionar juego/cual selecciono/4/juego 3/vale/fila?/4/que columna has cogido?/4/cambio de fila 5/dejo la 4 ganamos mas/juego 2/fila ?/fila?/f5/columna c5/juego?/4/fila?/fila f4/columna?/5/4 perdona/ok/se queda asi entonces/ok/juego 3/juego 3/f3 i c3 nos llevamos mas/yo voy a poner c1/el se lleva lo mismo/y antes tu ya obtuviste mas que yo/f3/c3/pero esque el A siempre se lleva mucho mas/muchisimo/pero tampoco quiero perjudicar porq nos perjudicamxs todxs/pues yo c3/fila ?/3/columna 1/columna 3 ok/columna 3/ok/juego 1/columna 1/tu fila?/2/juego?/3/fila 3/columna?/3/juego?/2/fila 4
1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,0.0,1,1,0,0,0,"columna?/f3-c3/vale/yo voy a coger c1/yo la 4 o la 5/y si no coincidimos que pasa?/pues o nos ponemos de acurdo pa ganar o nos joderemos, no?/coje la 1 es mejor/cogiendo la 4 pillabamos cacho ambos, ahora consensuamos/la c3-f3 es mejor/pillamos lo mismo/genial/joder es q es muy injusto! jaja/o podemos cojer la c1-f2 que gano yo y a la de despues ganas tu/4/juego?/5/fila?/fila 5/columna?/5/juego 4/ok/fila?/5/columna entre c4 y c5/cual ?/5/ok/juego 3/fila?/3/fila 5 ejor/columna?/aci vamos a ganar mas/no crees?/venga va confie en ti eh/c1-f1"
1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1,1,0,0,0,"f5/ok/c5-f5?/perfect/el q mas palma yo/x(/el A siempre sale ganando/siempre, lo hacen apostas pa que seamos mala gente/c1-f1/53/5/fila 3 c3? asi vamos a mitades/juego1/ok/fila 5/columna?/5/y fila 2 y columna 2 ?/no mejor como estaba/juego 1/fila 5/porque no la 2?/es que sino no me favorece en nada/en ningun momento/pues la fila 3/c3/no?/voto por f5  - c5 q me llevo más y tu también/y luego lo hacemos por ti+/dime/corre/c1-f1/ves? en esta te llevabas tu 50.. joder/asi ganamos a medias/porque no f2 y c2?/tambien ganamos a medias/no ganas casi el doble que yo/de la otra manera igual/ganas mas del doble/de la otra son 32/y 32/a ver fila 3 columna c3/juego 2m/juego 2/vamos a jugart a mitad/fila 3 y c3/f3/f5-c5/c4-f4/ganas tu mas que yo pero yo gano algo mas/no/f5/q en la primera me llevado solo 5puntos/vale/c1-f1/vale?/f3-c3/ahora me toca ganar mas a mi/c3/sisi/jeje/seguro  ? no vale despues cambiar/jajaja/seguro/y lo mismo digo/juego 1/fila 3 c 3 ?/perfecto/vamos a jugar a medias/asi ganancias a mitad/exacto, asi ganamos los 2/sii/juego 4/fila 3 columna c3/c1-f1/pero lo hemos hecho impar y ganas mas tu que yo/por 6 puntos.../venga vale/guay"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,"gracias/hola/hola/si usamos la c3-f3 siempre ganaremos lo mismo tu y yo/apostamos por esa?/c3-f3?/vale/c3 f3 siempre/si cogemos la f5-c5 me llevo yo más pero luego hacemos para q te lleves tu y así./como lo ves?/así A no se lleva el doble q nosotros/venga vale/asi vamos a medias/vale/juego 2/fila 5/columna c4/o vamos a medias?/a medias/ok/entonces fila 3 columna 3/que sino no me da casi puntos/okii/ya/juego 2/fila 4 c4/no/lo mismo de antes/f5-c5/esta ganas tu mas y la siguiente gano yo mas y asi succesivamente/ok?/y luego por tí y así.. vale/exacto/c1-f1/de acuerdo/A siempre gana/si/y mucho mas que nosotros/da rabia, pero bueno.. intentaremos hacer algo de bote i au/c5-f5/f4-c4?/tu ganas casi lo mismo pero yo gano mucho mas que en c5-f5/vale va/esque tu pierdes 3 puntos pero yo gano 11/ahh okk/sino"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0,0,0,0,1,"vale vale a medias/fila 3 c2/jajaj lo que veas/fila 3 y c3 no?/a medias/ok/si a medias/fila 1, columna 1?/fila 1 columna 1/fila 5 columna 5/fila 3 columna 3/todos ganamos/si/fila 3 columna 3/si, esa opcion nos beenficia todos mucho/en la proxima ronda sera 2 veces el mismo juego/?/cada ronda cambia el juego?/si/por lo que parecia era cada 2/sisi, me parece bien/f2-c2/joder, los de 50 siempre te los llevas tu.../asi hacemos como antes/iba a decirtelo/guay/hacemos siempre lo mismo?/ok/c2-f2 y c4-f4/claro../de todos modos nos da mogollon de tiempo/per si/ya/hasta ahora no/en la ronda 4 ha cambiado/en la hoja ponen cada ronda cambia/valee/no me habia dado cuenta/pues ahora fuila 3 columna 3/fila 3 columna 3/si/vale/fila 2 columna 2/fila 5 columna 5/fila 3 columna 3/la mejor para todos/ahora si no?/a A lo que mas le beneficia es 5, 5/a no juega a 3, 3/1 1/no/fila 3 columna 3/3,3/3, 3 siempre ganamos/en la 1 hay pocas ganancias/ok/el 3 3 siempre es justo/para todos/si/en todos los juegos/ahora cual/nunca vas a hacernos caso no?/el mas justo siempre es el 3 3/en la anterior ronda has perdido ganancias por elegir el 1 1 A/3 3/si"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,"ahora 4, no?/si/c4-f4/esto va muy lento/muchoo/jaja/estamos mas de un minuto sin hacer nada/habrá quien se peleará xD/supongo/venga q ya acaba/c2 f2/ok/ahora que toca?/f4-c4/ok/que hambre../fila 3, columna 3/si/aunque se podrian dividir en 3 rondas a cada uno/que le beneficie mas/es decir/escoger 3 veces la posibilidad que mas beneficie a F/luego tres veces a C/y otras 3 a A/no puedes saber que juego/si, pero nunca seran las mismas cantidades/se miran/3,3/seguimos con 3 3/este es el juego que mas nos beneficia/a partir de la 4a ronda/podemos elegir cada vez una que beneficie a uno mas/asi tendremos dos rondas cada uno con mas puntos/3,3/seguimos 3 3/yo haria todo 3,3/porque las diferencias son grandes/vale/3,3/si/3, 3"
1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,parece que ha llovido hoy/jajajaj/el A se está llevando la pasta/te iva a decir lo mismo/jajaja/c3 f3?/te parece que eligamos f5 y c5 y a la siguiente elegimos uno que te veneficie a ti/sinceramente/pero estamos de 4 en 4/no me extrañaria 2 grupos por cada fila xdd
1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1,1,0,0,0,"pues puede ser/no que coincidan/porque vamos/pero que se organice asi/los a se llevan exactamento el doble que el resto/yo he repetido el rol de F igual que tu C/si la gente lo hace a empatar/claro xD/que juego esgoemos?/el que menos beneficie a A/cual nos viene mejor?/es juego 3/o un euromillones, asi me jubilo/jubilarse ya? jajaa/en el juego uno el c3,f3 esta compensado igualmente/en todos los juegos/ya/pos a partir de ahora salga el que salga c3,f3 jajaja/mayormente jajaj/yo a esto no le veo el sentido"
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,ni yo/yo tampoco/pero no hay otra opción mjor/porque si el A fuese un poco egoista se cogería el que le da 80 todo el rato sin importarle lo que le digamos
1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1,1,0,0,0,eso en la valoracion final lo debemos de poner/sí/eres un grande A/al igual que deberian reducir el tiempo de chat/que me duermo esperando tio.../2 y 2 si quieres esq a ti te sube 9 y al A tmb/y a mi solo 3/en verdad ganais mas vosotros/2y2/despues en el juego 4 y 5 gano yo mas y au/valeee/q se acaba el tiemopo/2y2/f3 y c3/no entiendo por q no cambia../toddo el rato igual/noi?/yo tmpc jajaj/sisi/mientras paguen/yo esq ya me se hasta la tabla jajajajaj/f1c1?/si/gracias :)/ress/juego 2/f3c3?/f3c3 o vamos igualando?
1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0,0,0,0,1,"o f4c4/vale/cef3/igualar que te refieres?/f3c3*/no se a que te referias/porque si hubieramos elegido en todas las rondas el mayor pago de A al final nos habriamos llevado las mayores cantidades/es dificil de explicar asi por escrito/es verdad/elegimos f3 c3?/vale/hola/hola/A ver ya he entendido este juego/tenemos que elegir el que salga 80/al final se compensa/Esacto/i ganamos los 3 igual/llevais mas puntos que yo/jajajaj/jajaja/A sobretodo/c4 f4?/vale/f5 c4/que sino A se lleva eldoble/c3 f3?/si/es con el que mas ganamos nosotros/sisi/vamos a restarle a A/o c1 f5/o c3 f3/que fem?/c3 y f3, nos resta más a los dos/entonces?/c5 f2?/casi que prefiero ganar más y que A también gane, a restar puntos, no?/no tranquila/bien bien/a ver si lineex me algera el dia/jajajaj/hombre si cada rondo dura 2 min y llevamos 14, llevamos media hora/con los mismos roles/y la prueba era de 1h y media/tela xd/más el tiempo de espera/uff este solo nos da 32/ahora toca el 5?/sí/sí/pero A tú no puedes elgir el juego que quieras?/tiene que ser el que aprezca en pantalla?/nooo/sí/el no sabe que juego es/pero al final le dicen que es ese/a mi me sale una cosa que dice prueba varias posibilidades/lo que veas...../yo lo veo guay/q son 8 ptos cuando llevas 1000000000000000000"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,f5 y c5/j 5/al fin jajaj/tirali jajajja/va q solo queda 1/y a casa/que hora es?/ya ??/igual hay mas/supongo..../eso q no llevo reloj jajajaj/mismo de antes/jaja/vavava ultima ronda
1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0,0,0,0,1,"o f4c3/f3c3 mejor no?/esq todo el rato a lo seguro.../yo lo digo por vosotros para que subáis/nos llevamos lo maximo/vale/esque está montado para que A gane siempre más/es para que por ejemplo en esta ronda se beneficie C y en la otra F/si tio :C/y luego entre C y F lo máximo es que estemos equilibrados, porque si no gana F/Entonces cual cojo???/yo nunca gano/jajajaja/decirmeee/por mi f3c3 y te forras :P/Me sabe mal/coge f1c1 y en la siguiente salgo ganando yo/y C y F estamos equilibrados/vale?=/Vale/a 3 minutos o asi/sii ,menos mal,/jaa/20 segundos.."
1.0,0.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"igual/lo vamos viendo ahora que/al final hemos empatado/1-1?/1 1 diria yo/si/vale :D/para mi habra que reservar cuando salga el juego 4 y 5 que son los buenos en puntos para mi/pero se ve/si/de momento 1 y 1/empate?/va/yo digo de cuando salgan 4 y 5 para ti, 1 y 3 para mi y 3 empate/si/es lo suyo/si se va a acabar y vemos que esta descompensado, lo arreglamos/1 y 2 tuyas/estupendo/1--1 va/en la ronda 6 revisamos la suma de puntos/jajajaja/mis palpitos nunca suelen fallar/excepto con el valencia, que siempre pierde.../bueno a mi el levante al menos ahora me da alegrias.. jajajajjaajajajaja/jajajjaja/mejor que el valencia si q juegan/ahora/he ido un par de veces/c2 f1?/c2 f2/mejor no?/qué hacemos/y deberia haber filas en las que gana mas el A, otras en la que gana mas elf/c3 f3 y así proporcional a las sumas/vale/okey/se puede compensar para ganar todos lo mismo/juego 5/solo que cada ronda uno tiene que ganar más que los demás/pero es un lio/el a siempre va a ganas más/ya.../no/si es la suma es lógico que sí/si coges j4 c3 f1/es la mejor/seguro q es el juego 4/noooo/es el juego 5/fila 5 columna 5/y 1 y 1/??/C no seas tan rata en serio/si home si jajaja/no f5 y c5/qqqqq/la 5 5 ma ganao/fila 4 columna 4/o fila 5 columna 5"
1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,lo que veas A/la que mas te guste/los mejores/5/f3c3?/yo creo que sí/f que dices?/opino la f4c4 pq en comparacion con esa/pero asi gano menos yo/c solo gana 3 ountos/lo que queráis/yo no tengo la culpa si elijo mal ehh
1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,"jajajajaj/que me sabe mal si perdéis/tranqui/si en verdad f3c3 es la justa siempre/da igual el juego/xdddd/ya jajajaj/cierto jajajajaaajaj/tu dale a like y au jajaj/pùes eso, la siguiente a ciegas/venga va :P/chan chaaan/mm entonces no me decís???/f5c5/Pues no se jajajaj/jajajaja que liante el F/como barre para casa/JAJAJAJÇ/mal@/JAJAJAJA/f4c4/vale/voy a elegir f5/tu mejor opcion c5/me lo has puesto dificil/eso haré/¿cuál vas a elegir ahora?/f4/yo c3/o c2/esta bien elegire f3/f3 c3 o f4 c4/creo que en esta tabla si que podriamos llegar al acuerdo de f3 c3/okay/ahora cuento pero creo que tenemos que empatar/ojalaa/si creo que nos quedamos a unos 10 pts o asi/no ahora estamos a 300 los dos/ah si? tremen xd/jajajaja/ahora un 3 y listo jaja/tu crees que de verdad hay gente A?/yo estoy pensando que lo mismo no xd/jo/bueno, 3 y 3/si"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"yo lo que creo/es que si hay gente a/no estan haciendo nada no?/me da palo girarme xd/porque no deciden ni tienen chat/jajaajajaja/yo tampoco veo/pero hay mucho tecleo/pues eres un crack enserio/me iré a echar la quiniela/sisi echala eh/o a la ruleta o apuestas o algo jajaja/jajajaja gracias gracias/sii sii es lo que he dicho que deberian haber cambiado los roles/para observar la forma de pensar desde diferentes roles/pero no, seguimos todos igual/pero seguimos , manteniendo el mismo rol../po vaya/igual?/sí/es el juego 1/espera/ah vale igual/siemore el proporcional es el f3 c3/nan/mas mas/jajaja/hombre al A/mas de 30 fijo/ojala bastante jajajjaajaj/1,6 gana cada ronda/y hay 18/bueno scalculos ahi/fila 3 columna 3?/2 y 2?¿/esq sino me dan muy poco a mi/bnn/1 y 1/?/2 y 2/yo me llevo mas por ejemplo pero sale a mas en total/y despues me das a mi una para que gane mas/vale?/ok/2 y 2ç+/2 y 2 o 3 y 3/3 y 3 va/pero en las dos primeras me has sacado 60/con f1c1 aún sales ganando en el global/y yo recupero algo/nose/que he gando 18 en la primera ronda/tu ahora ganarías 18 tmb/F tu eliges/pues esa mismo/me daigual/con f1c1 aún sales ganando F, y es más equilibrado en el global/seguro?/valer/jajajaajaj/f3c3?/si/creo que saldria bien/de acuerdo/porque hay tablas que salen grandes pagos para f y otras para c/aunque el A se lleva 80/por ejemplo cuando nos toque la 1 elegimos c1 f1/en este no hay muchos pagos de C/c3 f3?/de hecho me acabo de dar cuenta que la tabla 1 y 5 son la misma pero a la inversa, y la 2 y la 4 igual, con lo cual deberiamos estar eligiendo siempre el mayor pago para A/porque?/elegimos ahora f4 y c4 y cuando toquen las tablas 1 y 2 elegimos tus mejores pagos/solo queda una ronda/lo tendriamos que haber hecho así desde el principio, no me habia dado cuenta, mierda/noentiendo lo de mayor pagopara A/sí"
1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,"y nos bevenificia mas a nosotros f1 y c1/no?/cual cogemos?/es que practicmanete A sieore sale ganando/podriamos coger uno que le reste más al A/f1 y c5/ahi perdemos todos, pero A más/o f5 y c1/vamos a mirar con cual ganamos más, y el A pues ha tenido suerte.../pues c1 f1/vale/o"
1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,c2 f2/a gana menos/pero tu tmzbien/entonces lo que quieras/si quieres f1 c1/f1 y c1/nooo/mejor creo/c3f3/c3 f3/o/f2 c2/cual?/f2 c2/vale/repetimos lo mismo? o cambiamos?/cambiamos/vamos a compensarme/esq a y tu/bueno c5f5 no me falles/jajajaja
1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,1,"jajaj/A luego te invitas a algo que ganas el doble/jajaja/jajajaja/0.02 por punto jaja/la misma/siii/aqio es donde más ganamos/sí/2 minutos mas de espera.../cuantas rindas de 9 habrán?/como?/que cuantas rodans de 9 preguntas harb´ñan/supongo que habrá dos/al igual nos tienes así 90 minutoios/ajajjaja/el A ha tenido una suerte..../alomejor luego no../no se como irá/seguro q es toa la trama/no creo jajaja/seguro q luego tenemos q coger los negativos jajjajajajjajjaja/q no/f5 y c5 por las de antes vale?/al final nos quedaremos igual..../bnn/el A de 80 no baja jajajajja/no tendremos q mirar el papel este/si de verdad se multiplica todo invito a algo jaja/porq no coinciden los numeros/vale si/si que coinciden/jajajajjjajaj/a mi si/he mirado columna arriba/jueg 2/fila 2 coluna 2/jope pero nunca me tocan en que gane yo mucho jajaja/que pua/en 3 y 3/son 3 puntos mas para ti/hacemos 3y3?/pillala/vale perfff/pero 8 menos pa mi/jajaja/jajjajajjaa/lo que vamos ganando.. por que subais un poco/ahhh/claro, que no haya tanta diferencia/claro por eso lo digo/me sabe mal/c has vuelto a ser el mismo?/sí/que mal/ya ves/a la proxima igualamos vale?/yo igual/no gano nada xd/vale/f3c3 entonces?/c es lo 0peor.../sii/si/ya ves :(/3/ahora igualamos lo que ganamos/f3c2/i me ha tocado mojarme/no vives por aqui?/no, soy de fuera/aah/pero estudias en la universidad/aqui somos todos estudiantes? o hay gente que no lo es?/ahora 9 rondas ya es aburrido/no lo se/creo que tienes que ser universitario/y tanto jaja/esque como a veces he visto gente mayor no estaba seguro/tu es la primera vez que vienes?/pues eso/c2 f2?/tocará/ronda cuatro y aun no han aparecido tablas 4 y 5/deberia empezar a preocuparme/aun quedan 5/a ver la siguiente"
1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,"perfectoe/perff/sq no sabia si eras le mismo de antes/jajajajajja/jajajaja/yo también lo tenía en duda/guay guay/c4 f4?/te iba a decir el mismo/nos entendemos/jajaja/muy bien, asi me gusta/no/coon c5f5/gano mas"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"jajaja/ganas 3 más y yo 11 menos jajaja/bueno vaaa/valeee/jajajaja/hacemos la misma o miramos algo para los dos?/quien quieres que ganas mas sio el f o el c/yo por mi todos 80 y todos contentos/ya ves pero buenoi esta bioenm con lo de c3 y f3/para así el f y yo ganamos los mismo/sí/5/lo mismo de siempre/pues igual/decimos alguna palabre clave para ver si la siguiente ronda somos los mismos?/cuando acabe las 9/vale/qué decimos?/chancla/jajjajajaja/ok/jaja/nada mas empezar/okey/si/Que juego es?/fila 5 columna5/5/si hubieras cogido lo que había dicho yo (fila y columna 3), habrías ganado 80/Entonces ahora juego 5?/si/igual que antes, fila 5 columna 5/esta vez estoy de acuerdo con eso/Vale/perfecto/juego?/juego q/1/la mas justa es fila 3 columna 3"
1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0,0,0,0,1,"si/ahi ganamos mas o menos todos por igual/con la fils dos y columna dos ganarás más, A/c te parece?/pero la más jiusta es la que ha dicho él/ella/sí/yo voto por justicia jajaja/yo amarraría en las siguientes/esque si sumas.../mmmm/Lo que vosotros queráis.. es más para que vosotros ganéis/salimos a lo msimo al final/y A se lleva más/hacenos ahora f5c5/si/y luego vemos :)/Yo he ganado mucho ya.. por eso quiero que vosotros tengáis tambien mas ganancia/2/vosotros decidís/en estas dos ultimas rondas F y C han ganado 56, si hubieramos amarrado habríamos ganado 64, y encima A habría ganado más/entonces hacemos lo que estabamos haciendo hasta ahora?? lo más justo?/espero/puede que sea la 3 otra vez/dice que son al 20%/le damos una a tu favor?/o volvemos a hacer lo mismo?/está la aguantamos en la 33 pero en la siguiente si no cambia sí/vale/f5 c5?/si/por fin/por fin jaja/es en la que mas ganss/bua en este experimento que te tocara ser A es un chollo/ya/luego creo que hay otro exp/ah si? No es solo esto?/no lo se/vamos a por una tuya?/vale/que te parece c4 f4?/f4 c4¿/Si/okay/jajajaja/jajajaj/grande!/esq solo habia mirado mis nukmeros/hacemos una en q ganemos igual ahora?/valee/c3 f3?/o seguimos con máximos de cada uno?/ante la duda c3 f3 siempre/jajajajajjaa seeh/me da igual, lo que prefierqw/prefieras che/esque justo en el juego 1 es en el q mas gano/y tu en el 5 en el q mas/pyes c1 f1/perf/c1 f1/c4 f 4/o"
